scenario_id,outer_id,repeat,fold,candidate_rank,mean_test_r2,std_test_r2,mean_train_r2,std_train_r2,elapsed_grid_seconds_for_outer_fold,max_depth,max_features,min_samples_leaf,min_samples_split,n_estimators
B_BMP_DM_no_DM_VS,15,3,5,150,0.3707179795809406,0.11437382772088395,0.8467467270292728,0.006555950429202137,31.77364683151245,,0.7,2,5,100
B_BMP_DM_no_DM_VS,15,3,5,119,0.37803313668942257,0.11010933644535344,0.8433454230534657,0.007652260235283659,31.77364683151245,,0.7,2,5,150
B_BMP_DM_no_DM_VS,15,3,5,180,0.36516252019694234,0.12649024356499913,0.7811194851859421,0.014986925936869322,31.77364683151245,,0.7,2,10,50
B_BMP_DM_no_DM_VS,15,3,5,107,0.3826197390095539,0.1033052777736318,0.78125253775472,0.015356965985168157,31.77364683151245,,0.7,2,10,100
B_BMP_DM_no_DM_VS,15,3,5,99,0.3881491558653628,0.0917924625798688,0.7771896507676358,0.01471549519096572,31.77364683151245,,0.7,2,10,150
B_BMP_DM_no_DM_VS,15,3,5,162,0.36862872514051104,0.12289188211730391,0.7547764529878135,0.007819437464575514,31.77364683151245,,0.7,4,2,50
B_BMP_DM_no_DM_VS,15,3,5,176,0.3667063286956174,0.11932933528369459,0.752148884957222,0.00732112237545917,31.77364683151245,,0.7,4,2,100
B_BMP_DM_no_DM_VS,15,3,5,137,0.37320838622058716,0.10311631742198547,0.7474955502503757,0.008060437491005932,31.77364683151245,,0.7,4,2,150
B_BMP_DM_no_DM_VS,15,3,5,162,0.36862872514051104,0.12289188211730391,0.7547764529878135,0.007819437464575514,31.77364683151245,,0.7,4,5,50
B_BMP_DM_no_DM_VS,15,3,5,176,0.3667063286956174,0.11932933528369459,0.752148884957222,0.00732112237545917,31.77364683151245,,0.7,4,5,100
B_BMP_DM_no_DM_VS,15,3,5,137,0.37320838622058716,0.10311631742198547,0.7474955502503757,0.008060437491005932,31.77364683151245,,0.7,4,5,150
B_BMP_DM_no_DM_VS,15,3,5,168,0.3683475895218458,0.12379995229557991,0.7371582224864226,0.015056025812356004,31.77364683151245,,0.7,4,10,50
B_BMP_DM_no_DM_VS,15,3,5,141,0.3731557721052128,0.11178084844696064,0.7366418364028815,0.012907038305106094,31.77364683151245,,0.7,4,10,100
B_BMP_DM_no_DM_VS,15,3,5,114,0.3806098600016133,0.10214225004610192,0.7313693547949367,0.010821037050335476,31.77364683151245,,0.7,4,10,150
B_BMP_DM_no_DM_VS,16,4,1,80,0.2943221201376921,0.20667281165518356,0.8274629431328535,0.022773242062986122,30.964154720306396,5.0,sqrt,1,2,50
B_BMP_DM_no_DM_VS,16,4,1,16,0.3175781780786574,0.18510691486288608,0.8285868535293966,0.02245696848787779,30.964154720306396,5.0,sqrt,1,2,100
B_BMP_DM_no_DM_VS,16,4,1,3,0.32173146444711653,0.18069540861437136,0.8291747770658995,0.018758994369186002,30.964154720306396,5.0,sqrt,1,2,150
B_BMP_DM_no_DM_VS,16,4,1,63,0.2996853976097994,0.20030181407071332,0.7959777217695866,0.026940347916617372,30.964154720306396,5.0,sqrt,1,5,50
B_BMP_DM_no_DM_VS,16,4,1,32,0.31311480963418054,0.18782554062006182,0.7987260784726864,0.021338197898373906,30.964154720306396,5.0,sqrt,1,5,100
B_BMP_DM_no_DM_VS,16,4,1,19,0.3156697895282679,0.17857096832473596,0.7978393405333929,0.01947338528153416,30.964154720306396,5.0,sqrt,1,5,150
B_BMP_DM_no_DM_VS,16,4,1,12,0.3201252837769452,0.17447958743193911,0.7483422667091023,0.023251932341653833,30.964154720306396,5.0,sqrt,1,10,50
B_BMP_DM_no_DM_VS,16,4,1,23,0.3140356291264496,0.16668428497482912,0.7482030714937468,0.023150293074360243,30.964154720306396,5.0,sqrt,1,10,100
B_BMP_DM_no_DM_VS,16,4,1,13,0.31826691466531487,0.16192843223589806,0.7464980578764072,0.02033439213831403,30.964154720306396,5.0,sqrt,1,10,150
B_BMP_DM_no_DM_VS,16,4,1,125,0.27813882942344853,0.1923390858294479,0.7849624231275847,0.023798077292395477,30.964154720306396,5.0,sqrt,2,2,50
B_BMP_DM_no_DM_VS,16,4,1,35,0.3117892599020696,0.17329726373774626,0.7870748291215877,0.017997761590393836,30.964154720306396,5.0,sqrt,2,2,100
B_BMP_DM_no_DM_VS,16,4,1,21,0.315257020309741,0.16288663864321623,0.7862177188609705,0.015211370092765604,30.964154720306396,5.0,sqrt,2,2,150
B_BMP_DM_no_DM_VS,16,4,1,83,0.2935030038843894,0.18427176163678052,0.7794908348524722,0.01635694655576923,30.964154720306396,5.0,sqrt,2,5,50
B_BMP_DM_no_DM_VS,16,4,1,26,0.31387164792216415,0.18313889971107847,0.7774674895871082,0.015476717949461748,30.964154720306396,5.0,sqrt,2,5,100
B_BMP_DM_no_DM_VS,16,4,1,7,0.3205112190690458,0.1706794772391371,0.7766375090333382,0.015476201762162241,30.964154720306396,5.0,sqrt,2,5,150
B_BMP_DM_no_DM_VS,16,4,1,48,0.3053446939085774,0.15849083076334652,0.7250046280808713,0.02007773460576307,30.964154720306396,5.0,sqrt,2,10,50
B_BMP_DM_no_DM_VS,16,4,1,20,0.31554658567761584,0.14909814478137345,0.7263666252024044,0.019956248526657932,30.964154720306396,5.0,sqrt,2,10,100
B_BMP_DM_no_DM_VS,16,4,1,6,0.3208674492874073,0.14918676368529354,0.7258627436708742,0.017095530080515915,30.964154720306396,5.0,sqrt,2,10,150
B_BMP_DM_no_DM_VS,16,4,1,17,0.31729550224425307,0.14772760290776496,0.6913879759005168,0.019073539655292765,30.964154720306396,5.0,sqrt,4,2,50
B_BMP_DM_no_DM_VS,16,4,1,14,0.31774200681650705,0.14059162073247713,0.6928480851630494,0.01885689598467642,30.964154720306396,5.0,sqrt,4,2,100
B_BMP_DM_no_DM_VS,16,4,1,1,0.32446837792750705,0.13722587033752637,0.6908941334601681,0.016748263192792046,30.964154720306396,5.0,sqrt,4,2,150
B_BMP_DM_no_DM_VS,16,4,1,17,0.31729550224425307,0.14772760290776496,0.6913879759005168,0.019073539655292765,30.964154720306396,5.0,sqrt,4,5,50
B_BMP_DM_no_DM_VS,16,4,1,14,0.31774200681650705,0.14059162073247713,0.6928480851630494,0.01885689598467642,30.964154720306396,5.0,sqrt,4,5,100
B_BMP_DM_no_DM_VS,16,4,1,1,0.32446837792750705,0.13722587033752637,0.6908941334601681,0.016748263192792046,30.964154720306396,5.0,sqrt,4,5,150
B_BMP_DM_no_DM_VS,16,4,1,70,0.29703704081095006,0.15315467833931176,0.6823689320912045,0.017650640125907228,30.964154720306396,5.0,sqrt,4,10,50
B_BMP_DM_no_DM_VS,16,4,1,51,0.30251111650200774,0.14810559841618992,0.6809757239850887,0.018525414694922932,30.964154720306396,5.0,sqrt,4,10,100
B_BMP_DM_no_DM_VS,16,4,1,22,0.3150837328553025,0.13669287279388637,0.6777443511367752,0.016125148186690298,30.964154720306396,5.0,sqrt,4,10,150
B_BMP_DM_no_DM_VS,16,4,1,188,0.25680745920410236,0.2550045458126015,0.8391682438915515,0.022449537677127387,30.964154720306396,5.0,0.7,1,2,50
B_BMP_DM_no_DM_VS,16,4,1,165,0.2679649702307684,0.25582791666268245,0.8436217269904202,0.020982794407092813,30.964154720306396,5.0,0.7,1,2,100
B_BMP_DM_no_DM_VS,16,4,1,164,0.268378238489704,0.2514333046565746,0.843012744590179,0.019212520608977914,30.964154720306396,5.0,0.7,1,2,150
B_BMP_DM_no_DM_VS,16,4,1,171,0.2636081691005785,0.23641858485710493,0.8130629284406007,0.026294004093256957,30.964154720306396,5.0,0.7,1,5,50
B_BMP_DM_no_DM_VS,16,4,1,95,0.2876813408661804,0.22984908664746426,0.8145174342408783,0.02549628595119104,30.964154720306396,5.0,0.7,1,5,100
B_BMP_DM_no_DM_VS,16,4,1,109,0.28346456046050916,0.2324347262789389,0.8149290373005789,0.02248653031787372,30.964154720306396,5.0,0.7,1,5,150
B_BMP_DM_no_DM_VS,16,4,1,87,0.29205531669838064,0.21894488827537037,0.7601162421260104,0.024644686809068322,30.964154720306396,5.0,0.7,1,10,50
B_BMP_DM_no_DM_VS,16,4,1,61,0.30009138565532434,0.22457911234806793,0.7648462260952922,0.02596286934889683,30.964154720306396,5.0,0.7,1,10,100
B_BMP_DM_no_DM_VS,16,4,1,77,0.29476400032540984,0.22856069634328205,0.7640528413774687,0.0242977007739073,30.964154720306396,5.0,0.7,1,10,150
B_BMP_DM_no_DM_VS,16,4,1,110,0.28244209857389596,0.24464272639278478,0.8076544540623729,0.022193274833103422,30.964154720306396,5.0,0.7,2,2,50
B_BMP_DM_no_DM_VS,16,4,1,99,0.2862461641679882,0.23615480752974907,0.8082094623192473,0.01925204862860077,30.964154720306396,5.0,0.7,2,2,100
B_BMP_DM_no_DM_VS,16,4,1,130,0.27726867078669454,0.2330000462298828,0.8088608673033857,0.01710244146244194,30.964154720306396,5.0,0.7,2,2,150
B_BMP_DM_no_DM_VS,16,4,1,124,0.27833961235418514,0.22948795279205825,0.7996118004001597,0.02223780988146717,30.964154720306396,5.0,0.7,2,5,50
B_BMP_DM_no_DM_VS,16,4,1,57,0.3013393286263045,0.21865678368775746,0.8001008419401561,0.020523828617082417,30.964154720306396,5.0,0.7,2,5,100
B_BMP_DM_no_DM_VS,16,4,1,94,0.2877353172098368,0.2207155359900878,0.798442161276216,0.01893326910148386,30.964154720306396,5.0,0.7,2,5,150
B_BMP_DM_no_DM_VS,16,4,1,62,0.29974873865588003,0.21375433675704825,0.747515503405709,0.023432808447945812,30.964154720306396,5.0,0.7,2,10,50
B_BMP_DM_no_DM_VS,16,4,1,45,0.3066277567733564,0.2073499958049791,0.7511868946682327,0.02371509001866973,30.964154720306396,5.0,0.7,2,10,100
B_BMP_DM_no_DM_VS,16,4,1,65,0.2991231993579172,0.20863172350529552,0.7496553825186243,0.023177024035765662,30.964154720306396,5.0,0.7,2,10,150
B_BMP_DM_no_DM_VS,16,4,1,162,0.2697852350547392,0.20627057623597808,0.7229896989467159,0.02182196038654499,30.964154720306396,5.0,0.7,4,2,50
B_BMP_DM_no_DM_VS,16,4,1,107,0.2840426261374408,0.19565989436157705,0.7281045423168813,0.0212598940906808,30.964154720306396,5.0,0.7,4,2,100
B_BMP_DM_no_DM_VS,16,4,1,101,0.2856065273612283,0.18779458913941358,0.7261172426480101,0.01996323771883239,30.964154720306396,5.0,0.7,4,2,150
B_BMP_DM_no_DM_VS,16,4,1,162,0.2697852350547392,0.20627057623597808,0.7229896989467159,0.02182196038654499,30.964154720306396,5.0,0.7,4,5,50
B_BMP_DM_no_DM_VS,16,4,1,107,0.2840426261374408,0.19565989436157705,0.7281045423168813,0.0212598940906808,30.964154720306396,5.0,0.7,4,5,100
B_BMP_DM_no_DM_VS,16,4,1,101,0.2856065273612283,0.18779458913941358,0.7261172426480101,0.01996323771883239,30.964154720306396,5.0,0.7,4,5,150
B_BMP_DM_no_DM_VS,16,4,1,155,0.2721882674476134,0.20615055986414135,0.7092466608585817,0.018344478363482068,30.964154720306396,5.0,0.7,4,10,50
B_BMP_DM_no_DM_VS,16,4,1,121,0.2786473389950172,0.19841429925055018,0.7136106426543248,0.020253141767324612,30.964154720306396,5.0,0.7,4,10,100
B_BMP_DM_no_DM_VS,16,4,1,132,0.27690052841431834,0.19028181590187454,0.709780005959008,0.019371664058220252,30.964154720306396,5.0,0.7,4,10,150
B_BMP_DM_no_DM_VS,16,4,1,172,0.2635950983295542,0.1891820590773487,0.8902732350178624,0.015286074881690117,30.964154720306396,7.0,sqrt,1,2,50
B_BMP_DM_no_DM_VS,16,4,1,120,0.27870402313624093,0.18488544529313233,0.8957450960774652,0.014886108155533796,30.964154720306396,7.0,sqrt,1,2,100
B_BMP_DM_no_DM_VS,16,4,1,76,0.2947672889863228,0.1805751428308123,0.8932519733349189,0.010270992561209292,30.964154720306396,7.0,sqrt,1,2,150
B_BMP_DM_no_DM_VS,16,4,1,169,0.2652752858301365,0.22716564965410682,0.8410851279198006,0.018436491220592273,30.964154720306396,7.0,sqrt,1,5,50
B_BMP_DM_no_DM_VS,16,4,1,71,0.29504991217165505,0.19953477156901178,0.8452985096698715,0.016630540641942467,30.964154720306396,7.0,sqrt,1,5,100
B_BMP_DM_no_DM_VS,16,4,1,86,0.29226092350947713,0.1938620517759187,0.8437897974036688,0.014026585839848105,30.964154720306396,7.0,sqrt,1,5,150
B_BMP_DM_no_DM_VS,16,4,1,43,0.3067807790055594,0.17216441171175734,0.7744217917305434,0.017427533143982852,30.964154720306396,7.0,sqrt,1,10,50
B_BMP_DM_no_DM_VS,16,4,1,67,0.2978250321196761,0.16927270354431267,0.7749302976749076,0.02102609200926535,30.964154720306396,7.0,sqrt,1,10,100
B_BMP_DM_no_DM_VS,16,4,1,36,0.3116899084129354,0.1650731167289914,0.7723811643013804,0.019017712982365174,30.964154720306396,7.0,sqrt,1,10,150
B_BMP_DM_no_DM_VS,16,4,1,89,0.2913931065318408,0.18202948437256405,0.8294387315031942,0.015233555104825127,30.964154720306396,7.0,sqrt,2,2,50
B_BMP_DM_no_DM_VS,16,4,1,69,0.29734877406030397,0.18134573912985433,0.829399052093222,0.013971737539755663,30.964154720306396,7.0,sqrt,2,2,100
B_BMP_DM_no_DM_VS,16,4,1,52,0.30244175136116,0.1681708502275237,0.827254706765436,0.012495484933893273,30.964154720306396,7.0,sqrt,2,2,150
B_BMP_DM_no_DM_VS,16,4,1,167,0.2655738583841346,0.20632663473824206,0.8136532173258522,0.01089652582658441,30.964154720306396,7.0,sqrt,2,5,50
B_BMP_DM_no_DM_VS,16,4,1,111,0.2814092635597093,0.20816072934679566,0.8147009348026371,0.009404467310716707,30.964154720306396,7.0,sqrt,2,5,100
B_BMP_DM_no_DM_VS,16,4,1,91,0.2902280574910351,0.18993286032087,0.8132799359132671,0.010547947889941454,30.964154720306396,7.0,sqrt,2,5,150
B_BMP_DM_no_DM_VS,16,4,1,64,0.299337231092053,0.1567993983147684,0.7444003140771073,0.01577939223771117,30.964154720306396,7.0,sqrt,2,10,50
B_BMP_DM_no_DM_VS,16,4,1,78,0.2945941752410854,0.15749436538737688,0.7458795149707239,0.01694340101782653,30.964154720306396,7.0,sqrt,2,10,100
B_BMP_DM_no_DM_VS,16,4,1,46,0.3062352178876512,0.15627679066102307,0.7451453345149146,0.014408414423339299,30.964154720306396,7.0,sqrt,2,10,150
B_BMP_DM_no_DM_VS,16,4,1,37,0.3088308718460349,0.14920429639555774,0.7011122626439963,0.018024030345368324,30.964154720306396,7.0,sqrt,4,2,50
B_BMP_DM_no_DM_VS,16,4,1,33,0.31270593874809094,0.14301304526923492,0.7034206342920408,0.01755618953678845,30.964154720306396,7.0,sqrt,4,2,100
B_BMP_DM_no_DM_VS,16,4,1,4,0.3211231454883795,0.1385486752714728,0.7018919969484863,0.015521925719260738,30.964154720306396,7.0,sqrt,4,2,150
B_BMP_DM_no_DM_VS,16,4,1,37,0.3088308718460349,0.14920429639555774,0.7011122626439963,0.018024030345368324,30.964154720306396,7.0,sqrt,4,5,50
B_BMP_DM_no_DM_VS,16,4,1,33,0.31270593874809094,0.14301304526923492,0.7034206342920408,0.01755618953678845,30.964154720306396,7.0,sqrt,4,5,100
B_BMP_DM_no_DM_VS,16,4,1,4,0.3211231454883795,0.1385486752714728,0.7018919969484863,0.015521925719260738,30.964154720306396,7.0,sqrt,4,5,150
B_BMP_DM_no_DM_VS,16,4,1,81,0.29430028747829373,0.15485405445020234,0.689423791648375,0.01576177377376349,30.964154720306396,7.0,sqrt,4,10,50
B_BMP_DM_no_DM_VS,16,4,1,59,0.3012124055681219,0.1482842272757211,0.6877905684150558,0.017417485358049788,30.964154720306396,7.0,sqrt,4,10,100
B_BMP_DM_no_DM_VS,16,4,1,27,0.3135455661532059,0.13814455343985885,0.6846279261699019,0.015981446163856192,30.964154720306396,7.0,sqrt,4,10,150
B_BMP_DM_no_DM_VS,16,4,1,213,0.22847276052245333,0.2671536511839048,0.895871220685051,0.015435810567105695,30.964154720306396,7.0,0.7,1,2,50
B_BMP_DM_no_DM_VS,16,4,1,204,0.24259660575578335,0.26979879666334583,0.8967300779568538,0.014354369345273291,30.964154720306396,7.0,0.7,1,2,100
B_BMP_DM_no_DM_VS,16,4,1,206,0.23534269780980618,0.2723509481445459,0.894939585571735,0.011126990139819685,30.964154720306396,7.0,0.7,1,2,150
B_BMP_DM_no_DM_VS,16,4,1,149,0.27387884343591035,0.2624662674997618,0.8554243884892033,0.018820597643041368,30.964154720306396,7.0,0.7,1,5,50
B_BMP_DM_no_DM_VS,16,4,1,127,0.27751673975233765,0.25666103544113383,0.858978611544423,0.016581960132635215,30.964154720306396,7.0,0.7,1,5,100
B_BMP_DM_no_DM_VS,16,4,1,147,0.27513705576646375,0.2462291836919809,0.8574566339729517,0.015652661048517407,30.964154720306396,7.0,0.7,1,5,150
B_BMP_DM_no_DM_VS,16,4,1,126,0.2775506725059561,0.2252139097314253,0.7870922724703677,0.021402390979176483,30.964154720306396,7.0,0.7,1,10,50
B_BMP_DM_no_DM_VS,16,4,1,98,0.2865215439716759,0.2356131363178257,0.7927291706936213,0.020534135323912565,30.964154720306396,7.0,0.7,1,10,100
B_BMP_DM_no_DM_VS,16,4,1,113,0.2809233090402003,0.2391041452179844,0.7902997292880303,0.019642912552096232,30.964154720306396,7.0,0.7,1,10,150
B_BMP_DM_no_DM_VS,16,4,1,197,0.24790828185057476,0.26899419115750717,0.8467465497888345,0.015573725793046209,30.964154720306396,7.0,0.7,2,2,50
B_BMP_DM_no_DM_VS,16,4,1,189,0.25668139175059973,0.26491864211802424,0.8480471403445289,0.011115386069549557,30.964154720306396,7.0,0.7,2,2,100
B_BMP_DM_no_DM_VS,16,4,1,191,0.253804094398954,0.2565335830666416,0.8466237788377906,0.010654162350687113,30.964154720306396,7.0,0.7,2,2,150
B_BMP_DM_no_DM_VS,16,4,1,177,0.2627636263834564,0.24708907996448626,0.8361250781258022,0.015985231666764056,30.964154720306396,7.0,0.7,2,5,50
B_BMP_DM_no_DM_VS,16,4,1,117,0.27970016088749644,0.24141159594203618,0.8357089498206959,0.013298409920254583,30.964154720306396,7.0,0.7,2,5,100
B_BMP_DM_no_DM_VS,16,4,1,161,0.27027964130762794,0.23581514647157745,0.8327839243726501,0.012118251040974724,30.964154720306396,7.0,0.7,2,5,150
B_BMP_DM_no_DM_VS,16,4,1,116,0.2804198120683806,0.21862610981691497,0.7692731829368482,0.019881458573178176,30.964154720306396,7.0,0.7,2,10,50
B_BMP_DM_no_DM_VS,16,4,1,100,0.2856503077478113,0.2227156256367267,0.7728505577411351,0.019676960727890293,30.964154720306396,7.0,0.7,2,10,100
B_BMP_DM_no_DM_VS,16,4,1,112,0.28131981918060045,0.22276405450054582,0.770865735750969,0.019158937818104547,30.964154720306396,7.0,0.7,2,10,150
B_BMP_DM_no_DM_VS,16,4,1,175,0.2630480787851372,0.20381738865463375,0.7363318187784536,0.01478098983612089,30.964154720306396,7.0,0.7,4,2,50
B_BMP_DM_no_DM_VS,16,4,1,135,0.27606512051681836,0.1940609785416813,0.7409494964544698,0.015211403231730005,30.964154720306396,7.0,0.7,4,2,100
B_BMP_DM_no_DM_VS,16,4,1,137,0.2759997395718523,0.18992949716202054,0.7385837569010608,0.015614979377761944,30.964154720306396,7.0,0.7,4,2,150
B_BMP_DM_no_DM_VS,16,4,1,175,0.2630480787851372,0.20381738865463375,0.7363318187784536,0.01478098983612089,30.964154720306396,7.0,0.7,4,5,50
B_BMP_DM_no_DM_VS,16,4,1,135,0.27606512051681836,0.1940609785416813,0.7409494964544698,0.015211403231730005,30.964154720306396,7.0,0.7,4,5,100
B_BMP_DM_no_DM_VS,16,4,1,137,0.2759997395718523,0.18992949716202054,0.7385837569010608,0.015614979377761944,30.964154720306396,7.0,0.7,4,5,150
B_BMP_DM_no_DM_VS,16,4,1,170,0.2636466262294661,0.2118219042626074,0.720010872791257,0.013825994677664773,30.964154720306396,7.0,0.7,4,10,50
B_BMP_DM_no_DM_VS,16,4,1,148,0.27424739316935076,0.201505377046898,0.723539509296472,0.016652836108395314,30.964154720306396,7.0,0.7,4,10,100
B_BMP_DM_no_DM_VS,16,4,1,158,0.27075120074687276,0.19543169270766764,0.7190310238786735,0.01646809868987359,30.964154720306396,7.0,0.7,4,10,150
B_BMP_DM_no_DM_VS,16,4,1,205,0.23781171461173453,0.22921651046685046,0.9121596330115043,0.009078912418269048,30.964154720306396,10.0,sqrt,1,2,50
B_BMP_DM_no_DM_VS,16,4,1,186,0.2581434496128823,0.22286574318692098,0.9182712221719184,0.007747103908846079,30.964154720306396,10.0,sqrt,1,2,100
B_BMP_DM_no_DM_VS,16,4,1,133,0.2768173325698541,0.2066786310349043,0.9151478143255577,0.004846591086768964,30.964154720306396,10.0,sqrt,1,2,150
B_BMP_DM_no_DM_VS,16,4,1,187,0.25686766904453145,0.2384898771975837,0.8579584034749267,0.014540722154766877,30.964154720306396,10.0,sqrt,1,5,50
B_BMP_DM_no_DM_VS,16,4,1,82,0.29396813254070686,0.2086183234347487,0.8617376856446217,0.013722714914693915,30.964154720306396,10.0,sqrt,1,5,100
B_BMP_DM_no_DM_VS,16,4,1,90,0.2903693176250651,0.20196988688783438,0.8596195155776615,0.012325131764272097,30.964154720306396,10.0,sqrt,1,5,150
B_BMP_DM_no_DM_VS,16,4,1,53,0.30186704500534517,0.17491326752371614,0.7816845206117504,0.01573796462666578,30.964154720306396,10.0,sqrt,1,10,50
B_BMP_DM_no_DM_VS,16,4,1,85,0.2925592429257562,0.17648516944437143,0.7821559531145575,0.020747765987669184,30.964154720306396,10.0,sqrt,1,10,100
B_BMP_DM_no_DM_VS,16,4,1,47,0.3061008480879388,0.1702369043802521,0.7793557224160779,0.01891106922685606,30.964154720306396,10.0,sqrt,1,10,150
B_BMP_DM_no_DM_VS,16,4,1,118,0.2796786809834788,0.18654183340039354,0.8365363056718994,0.01323708799264544,30.964154720306396,10.0,sqrt,2,2,50
B_BMP_DM_no_DM_VS,16,4,1,88,0.2917689269358104,0.19183168914961635,0.8388100919340429,0.011674515642453557,30.964154720306396,10.0,sqrt,2,2,100
B_BMP_DM_no_DM_VS,16,4,1,58,0.30122069149423114,0.1709484592607455,0.8365035001189085,0.010060142917558716,30.964154720306396,10.0,sqrt,2,2,150
B_BMP_DM_no_DM_VS,16,4,1,183,0.25990408646204866,0.21263330805240857,0.8234960196882206,0.009699838340029654,30.964154720306396,10.0,sqrt,2,5,50
B_BMP_DM_no_DM_VS,16,4,1,97,0.2866169439251577,0.20703931845517376,0.8230798279079068,0.00929792306134022,30.964154720306396,10.0,sqrt,2,5,100
B_BMP_DM_no_DM_VS,16,4,1,93,0.28821636068760104,0.1927235132262053,0.8208458119557125,0.009610213177326807,30.964154720306396,10.0,sqrt,2,5,150
B_BMP_DM_no_DM_VS,16,4,1,66,0.2978292871089188,0.1552394303691912,0.7474096303209572,0.015000875370010549,30.964154720306396,10.0,sqrt,2,10,50
B_BMP_DM_no_DM_VS,16,4,1,72,0.2949227182274746,0.15779063781565536,0.7488108306156602,0.017166472383015646,30.964154720306396,10.0,sqrt,2,10,100
B_BMP_DM_no_DM_VS,16,4,1,50,0.30501237227216305,0.15669125270579118,0.7484213601228211,0.014713638589054598,30.964154720306396,10.0,sqrt,2,10,150
B_BMP_DM_no_DM_VS,16,4,1,39,0.30868528477600704,0.14947843694409682,0.7017785098003724,0.018417524211146574,30.964154720306396,10.0,sqrt,4,2,50
B_BMP_DM_no_DM_VS,16,4,1,28,0.31346408495647193,0.1427088496676647,0.7040761113210814,0.017737458739342293,30.964154720306396,10.0,sqrt,4,2,100
B_BMP_DM_no_DM_VS,16,4,1,8,0.32031647048633083,0.13992643353655157,0.7024540318720144,0.015724444838908416,30.964154720306396,10.0,sqrt,4,2,150
B_BMP_DM_no_DM_VS,16,4,1,39,0.30868528477600704,0.14947843694409682,0.7017785098003724,0.018417524211146574,30.964154720306396,10.0,sqrt,4,5,50
B_BMP_DM_no_DM_VS,16,4,1,28,0.31346408495647193,0.1427088496676647,0.7040761113210814,0.017737458739342293,30.964154720306396,10.0,sqrt,4,5,100
B_BMP_DM_no_DM_VS,16,4,1,8,0.32031647048633083,0.13992643353655157,0.7024540318720144,0.015724444838908416,30.964154720306396,10.0,sqrt,4,5,150
B_BMP_DM_no_DM_VS,16,4,1,74,0.2948172788040228,0.15464846340509525,0.6895362887787984,0.015794774786735636,30.964154720306396,10.0,sqrt,4,10,50
B_BMP_DM_no_DM_VS,16,4,1,54,0.3018335185655697,0.1481630507104068,0.6879272496389688,0.017428128071251665,30.964154720306396,10.0,sqrt,4,10,100
B_BMP_DM_no_DM_VS,16,4,1,24,0.3139965109051278,0.13806095068846458,0.6847713090170774,0.01605669350524463,30.964154720306396,10.0,sqrt,4,10,150
B_BMP_DM_no_DM_VS,16,4,1,210,0.2304621753711568,0.28473739264573183,0.914427613150478,0.011476794299760016,30.964154720306396,10.0,0.7,1,2,50
B_BMP_DM_no_DM_VS,16,4,1,207,0.23286471319141686,0.2917768248583576,0.9151445912180265,0.009542432260205748,30.964154720306396,10.0,0.7,1,2,100
B_BMP_DM_no_DM_VS,16,4,1,214,0.22841523941554626,0.288578424925391,0.9139341179014633,0.007422765008157446,30.964154720306396,10.0,0.7,1,2,150
B_BMP_DM_no_DM_VS,16,4,1,211,0.22880560586753887,0.27488283966830407,0.8705233194588917,0.01764578777625844,30.964154720306396,10.0,0.7,1,5,50
B_BMP_DM_no_DM_VS,16,4,1,194,0.2510243220168703,0.27325621010929346,0.8725781939618937,0.014859120676348767,30.964154720306396,10.0,0.7,1,5,100
B_BMP_DM_no_DM_VS,16,4,1,195,0.250199504943469,0.2592558171255934,0.8702038226762896,0.01364172729838451,30.964154720306396,10.0,0.7,1,5,150
B_BMP_DM_no_DM_VS,16,4,1,156,0.27147901081830145,0.23214208210882373,0.7944712307411493,0.019446122862858024,30.964154720306396,10.0,0.7,1,10,50
B_BMP_DM_no_DM_VS,16,4,1,104,0.2845940174631602,0.24103707164218663,0.7991794970117899,0.019548651747525733,30.964154720306396,10.0,0.7,1,10,100
B_BMP_DM_no_DM_VS,16,4,1,119,0.2790914263576812,0.24478993756101977,0.796577229097889,0.018841230852213255,30.964154720306396,10.0,0.7,1,10,150
B_BMP_DM_no_DM_VS,16,4,1,203,0.2434622003838935,0.270141548908847,0.8571500349220249,0.014630960240072776,30.964154720306396,10.0,0.7,2,2,50
B_BMP_DM_no_DM_VS,16,4,1,198,0.24688662966828354,0.2718667637087198,0.857715344895017,0.011204715760312262,30.964154720306396,10.0,0.7,2,2,100
B_BMP_DM_no_DM_VS,16,4,1,201,0.24426707617144397,0.2637712018388472,0.8556148690691959,0.010252918917443479,30.964154720306396,10.0,0.7,2,2,150
B_BMP_DM_no_DM_VS,16,4,1,185,0.25864791067160064,0.2403676174992544,0.8443300371122561,0.014843242702497617,30.964154720306396,10.0,0.7,2,5,50
B_BMP_DM_no_DM_VS,16,4,1,134,0.27617047373058645,0.24730299912315457,0.8432881177978595,0.011614142117054534,30.964154720306396,10.0,0.7,2,5,100
B_BMP_DM_no_DM_VS,16,4,1,166,0.2659094872758668,0.24194569939898805,0.8397046192116877,0.01051748749892119,30.964154720306396,10.0,0.7,2,5,150
B_BMP_DM_no_DM_VS,16,4,1,153,0.27325017201498225,0.22385796203209818,0.7719028604597504,0.01950159536125329,30.964154720306396,10.0,0.7,2,10,50
B_BMP_DM_no_DM_VS,16,4,1,114,0.28079109560825716,0.22642993839901843,0.7752930434050127,0.01951191280756834,30.964154720306396,10.0,0.7,2,10,100
B_BMP_DM_no_DM_VS,16,4,1,128,0.27745579549296784,0.22505106151291082,0.7735708865186098,0.01891701257151686,30.964154720306396,10.0,0.7,2,10,150
